# n=128, modulus d=4, coefficients d=9
# Frobenius number = 799993569, Frobenius root = 8245, Apery max = 800003440
coefficients = [9871, 100000003, 100000019, 100000073, 100000123, 100000183, 100000207, 100000237, 100000267, 100000271, 
                100000297, 100000333, 100000361, 100000369, 100000409, 100000417, 100000441, 100000471, 100000487, 100000501, 
                100000513, 100000519, 100000537, 100000567, 100000589, 100000601, 100000619, 100000633, 100000661, 100000687, 
                100000693, 100000709, 100000723, 100000741, 100000751, 100000777, 100000787, 100000811, 100000831, 100000837, 
                100000849, 100000861, 100000879, 100000883, 100000891, 100000899, 100000933, 100000939, 100000951, 100000957, 
                100000961, 100000973, 100000987, 100001009, 100001021, 100001027, 100001041, 100001059, 100001069, 100001077, 
                100001087, 100001113, 100001123, 100001129, 100001147, 100001159, 100001171, 100001183, 100001189, 100001203, 
                100001209, 100001219, 100001231, 100001237, 100001249, 100001263, 100001267, 100001273, 100001281, 100001287, 
                100001297, 100001309, 100001311, 100001321, 100001327, 100001333, 100001339, 100001351, 100001363, 100001369, 
                100001387, 100001393, 100001407, 100001417, 100001423, 100001429, 100001441, 100001443, 100001453, 100001459, 
                100001467, 100001473, 100001477, 100001489, 100001497, 100001503, 100001509, 100001519, 100001527, 100001539, 
                100001543, 100001549, 100001567, 100001573, 100001579, 100001589, 100001591, 100001597, 100001603, 100001609, 
                100001701, 100001711, 100001723, 100001731, 100001737, 100001741, 100001749, 100001753,  ]


Residues, Apery set, Zeros
62, 700002027, 699992156
63, 400002596, 399992725
64, 700002029, 699992158
65, 400002598, 399992727
66, 700002031, 699992160
67, 400002600, 399992729
68, 700002033, 699992162
69, 400002602, 399992731
70, 700002035, 699992164
71, 400002604, 399992733
72, 700002037, 699992166
73, 400002606, 399992735
74, 700002039, 699992168
75, 400002608, 399992737
76, 700002041, 699992170
77, 400002610, 399992739
78, 700002043, 699992172
79, 400002612, 399992741
80, 700002045, 699992174
81, 400002614, 399992743
82, 700002047, 699992176
83, 400002616, 399992745
84, 700002049, 699992178
85, 400002618, 399992747
86, 700002051, 699992180
87, 400002620, 399992749
88, 700002053, 699992182
89, 400002622, 399992751
90, 700002055, 699992184
91, 400002624, 399992753
92, 700002057, 699992186
93, 400002626, 399992755
94, 700002059, 699992188
95, 400002628, 399992757
96, 700002061, 699992190
97, 400002630, 399992759
98, 700002063, 699992192
99, 400002632, 399992761
100, 700002065, 699992194
101, 400002634, 399992763
102, 700002067, 699992196
103, 400002636, 399992765
104, 700002069, 699992198
105, 400002638, 399992767
106, 700002071, 699992200
107, 400002640, 399992769
108, 700002073, 699992202
109, 400002642, 399992771
110, 700002075, 699992204
111, 400002644, 399992773
112, 700002077, 699992206
113, 400002646, 399992775
114, 700002079, 699992208
115, 400002648, 399992777
116, 700002081, 699992210
117, 400002650, 399992779
118, 700002083, 699992212
119, 400002652, 399992781
120, 700002085, 699992214
121, 400002654, 399992783
122, 700002087, 699992216
123, 400002656, 399992785
124, 700002089, 699992218
125, 400002658, 399992787
126, 700002091, 699992220
127, 400002660, 399992789
128, 700002093, 699992222
129, 400002662, 399992791
130, 700002095, 699992224
131, 400002664, 399992793
132, 700002097, 699992226
133, 400002666, 399992795
134, 700002099, 699992228
135, 400002668, 399992797
136, 700002101, 699992230
137, 400002670, 399992799
138, 700002103, 699992232
139, 400002672, 399992801
140, 700002105, 699992234
141, 400002674, 399992803
142, 700002107, 699992236
143, 400002676, 399992805
144, 700002109, 699992238
145, 400002678, 399992807
146, 700002111, 699992240
147, 400002680, 399992809
148, 700002113, 699992242
149, 400002682, 399992811
150, 700002115, 699992244
151, 400002684, 399992813
152, 700002117, 699992246
153, 400002686, 399992815
154, 700002119, 699992248
155, 400002688, 399992817
156, 700002121, 699992250
157, 400002690, 399992819
158, 700002123, 699992252
159, 400002692, 399992821
160, 700002125, 699992254
161, 400002694, 399992823
162, 700002127, 699992256
163, 400002696, 399992825
164, 700002129, 699992258
165, 400002698, 399992827
166, 700002131, 699992260
167, 400002700, 399992829
168, 700002133, 699992262
169, 400002702, 399992831
170, 700002135, 699992264
171, 400002704, 399992833
172, 700002137, 699992266
173, 400002706, 399992835
174, 700002139, 699992268
175, 400002708, 399992837
176, 700002141, 699992270
177, 400002710, 399992839
178, 700002143, 699992272
179, 400002712, 399992841
180, 700002145, 699992274
181, 400002714, 399992843
182, 700002147, 699992276
183, 400002716, 399992845
184, 700002149, 699992278
185, 400002718, 399992847
186, 700002151, 699992280
187, 400002720, 399992849
188, 700002153, 699992282
189, 400002722, 399992851
190, 700002155, 699992284
191, 400002724, 399992853
192, 700002157, 699992286
193, 400002726, 399992855
194, 700002159, 699992288
195, 400002728, 399992857
196, 700002161, 699992290
197, 400002730, 399992859
198, 700002163, 699992292
199, 400002732, 399992861
200, 700002165, 699992294
201, 400002734, 399992863
202, 700002167, 699992296
203, 400002736, 399992865
204, 700002169, 699992298
205, 400002738, 399992867
206, 700002171, 699992300
207, 400002740, 399992869
208, 700002173, 699992302
209, 400002742, 399992871
210, 700002175, 699992304
211, 400002744, 399992873
212, 700002177, 699992306
213, 400002746, 399992875
214, 700002179, 699992308
215, 400002748, 399992877
216, 700002181, 699992310
217, 400002750, 399992879
218, 700002183, 699992312
219, 400002752, 399992881
220, 700002185, 699992314
221, 400002754, 399992883
222, 700002187, 699992316
223, 400002756, 399992885
224, 700002189, 699992318
225, 400002758, 399992887
226, 700002191, 699992320
227, 400002760, 399992889
228, 700002193, 699992322
229, 400002762, 399992891
230, 700002195, 699992324
231, 400002764, 399992893
232, 700002197, 699992326
233, 400002766, 399992895
234, 700002199, 699992328
235, 400002768, 399992897
236, 700002201, 699992330
237, 400002770, 399992899
238, 700002203, 699992332
239, 400002772, 399992901
240, 700002205, 699992334
241, 400002774, 399992903
242, 700002207, 699992336
243, 400002776, 399992905
244, 700002209, 699992338
245, 400002778, 399992907
246, 700002211, 699992340
247, 400002780, 399992909
248, 700002213, 699992342
249, 400002782, 399992911
250, 700002215, 699992344
251, 400002784, 399992913
252, 700002217, 699992346
253, 400002786, 399992915
254, 700002219, 699992348
255, 400002788, 399992917
256, 700002221, 699992350
257, 400002790, 399992919
258, 700002223, 699992352
259, 400002792, 399992921
260, 700002225, 699992354
261, 400002794, 399992923
262, 700002227, 699992356
263, 400002796, 399992925
264, 700002229, 699992358
265, 400002798, 399992927
266, 700002231, 699992360
267, 400002800, 399992929
268, 700002233, 699992362
269, 400002802, 399992931
270, 700002235, 699992364
271, 400002804, 399992933
272, 700002237, 699992366
273, 400002806, 399992935
274, 700002239, 699992368
275, 400002808, 399992937
276, 700002241, 699992370
277, 400002810, 399992939
278, 700002243, 699992372
279, 400002812, 399992941
280, 700002245, 699992374
281, 400002814, 399992943
282, 700002247, 699992376
283, 400002816, 399992945
284, 700002249, 699992378
285, 400002818, 399992947
286, 700002251, 699992380
287, 400002820, 399992949
288, 700002253, 699992382
289, 400002822, 399992951
290, 700002255, 699992384
291, 400002824, 399992953
292, 700002257, 699992386
293, 400002826, 399992955
294, 700002259, 699992388
295, 400002828, 399992957
296, 700002261, 699992390
297, 400002830, 399992959
298, 700002263, 699992392
299, 400002832, 399992961
300, 700002265, 699992394
301, 400002834, 399992963
302, 700002267, 699992396
303, 400002836, 399992965
304, 700002269, 699992398
305, 400002838, 399992967
306, 700002271, 699992400
307, 400002840, 399992969
308, 700002273, 699992402
309, 400002842, 399992971
310, 700002275, 699992404
311, 400002844, 399992973
312, 700002277, 699992406
313, 400002846, 399992975
314, 700002279, 699992408
315, 400002848, 399992977
316, 700002281, 699992410
317, 400002850, 399992979
318, 700002283, 699992412
319, 400002852, 399992981
320, 700002285, 699992414
321, 400002854, 399992983
322, 700002287, 699992416
323, 400002856, 399992985
324, 700002289, 699992418
325, 400002858, 399992987
326, 700002291, 699992420
327, 400002860, 399992989
328, 700002293, 699992422
329, 400002862, 399992991
330, 700002295, 699992424
331, 400002864, 399992993
332, 700002297, 699992426
333, 400002866, 399992995
334, 700002299, 699992428
335, 400002868, 399992997
336, 700002301, 699992430
337, 400002870, 399992999
338, 700002303, 699992432
339, 400002872, 399993001
340, 700002305, 699992434
341, 400002874, 399993003
342, 700002307, 699992436
343, 400002876, 399993005
344, 700002309, 699992438
345, 400002878, 399993007
346, 700002311, 699992440
347, 400002880, 399993009
348, 700002313, 699992442
349, 400002882, 399993011
350, 700002315, 699992444
351, 400002884, 399993013
352, 700002317, 699992446
353, 400002886, 399993015
354, 700002319, 699992448
355, 400002888, 399993017
356, 700002321, 699992450
357, 400002890, 399993019
358, 700002323, 699992452
359, 400002892, 399993021
360, 700002325, 699992454
361, 400002894, 399993023
362, 700002327, 699992456
363, 400002896, 399993025
364, 700002329, 699992458
365, 400002898, 399993027
366, 700002331, 699992460
367, 400002900, 399993029
368, 700002333, 699992462
369, 400002902, 399993031
370, 700002335, 699992464
371, 400002904, 399993033
372, 700002337, 699992466
373, 400002906, 399993035
374, 700002339, 699992468
375, 400002908, 399993037
376, 700002341, 699992470
377, 400002910, 399993039
378, 700002343, 699992472
379, 400002912, 399993041
380, 700002345, 699992474
381, 400002914, 399993043
382, 700002347, 699992476
383, 400002916, 399993045
384, 700002349, 699992478
385, 400002918, 399993047
386, 700002351, 699992480
387, 400002920, 399993049
388, 700002353, 699992482
389, 400002922, 399993051
390, 700002355, 699992484
391, 400002924, 399993053
392, 700002357, 699992486
393, 400002926, 399993055
394, 700002359, 699992488
395, 400002928, 399993057
396, 700002361, 699992490
397, 400002930, 399993059
398, 700002363, 699992492
399, 400002932, 399993061
400, 700002365, 699992494
401, 400002934, 399993063
402, 700002367, 699992496
403, 400002936, 399993065
404, 700002369, 699992498
405, 400002938, 399993067
406, 700002371, 699992500
407, 400002940, 399993069
408, 700002373, 699992502
409, 400002942, 399993071
410, 700002375, 699992504
411, 400002944, 399993073
412, 700002377, 699992506
413, 400002946, 399993075
414, 700002379, 699992508
415, 400002948, 399993077
416, 700002381, 699992510
417, 400002950, 399993079
418, 700002383, 699992512
419, 400002952, 399993081
420, 700002385, 699992514
421, 400002954, 399993083
422, 700002387, 699992516
423, 400002956, 399993085
424, 700002389, 699992518
425, 400002958, 399993087
426, 700002391, 699992520
427, 400002960, 399993089
428, 700002393, 699992522
429, 400002962, 399993091
430, 700002395, 699992524
431, 400002964, 399993093
432, 700002397, 699992526
433, 400002966, 399993095
434, 700002399, 699992528
435, 400002968, 399993097
436, 700002401, 699992530
437, 400002970, 399993099
438, 700002403, 699992532
439, 400002972, 399993101
440, 700002405, 699992534
441, 400002974, 399993103
442, 700002407, 699992536
443, 400002976, 399993105
444, 700002409, 699992538
445, 400002978, 399993107
446, 700002411, 699992540
447, 400002980, 399993109
448, 700002413, 699992542
449, 400002982, 399993111
450, 700002415, 699992544
451, 400002984, 399993113
452, 700002417, 699992546
453, 400002986, 399993115
454, 700002419, 699992548
455, 400002988, 399993117
456, 700002421, 699992550
457, 400002990, 399993119
458, 700002423, 699992552
459, 400002992, 399993121
460, 700002425, 699992554
461, 400002994, 399993123
462, 700002427, 699992556
463, 400002996, 399993125
464, 700002429, 699992558
465, 400002998, 399993127
466, 700002431, 699992560
467, 400003000, 399993129
468, 700002433, 699992562
469, 400003002, 399993131
470, 700002435, 699992564
471, 400003004, 399993133
472, 700002437, 699992566
473, 400003006, 399993135
474, 700002439, 699992568
475, 400003008, 399993137
476, 700002441, 699992570
477, 400003010, 399993139
478, 700002443, 699992572
479, 400003012, 399993141
480, 700002445, 699992574
481, 400003014, 399993143
482, 700002447, 699992576
483, 400003016, 399993145
484, 700002449, 699992578
485, 400003018, 399993147
486, 700002451, 699992580
487, 400003020, 399993149
488, 700002453, 699992582
489, 400003022, 399993151
490, 700002455, 699992584
491, 400003024, 399993153
492, 700002457, 699992586
493, 400003026, 399993155
494, 700002459, 699992588
495, 400003028, 399993157
496, 700002461, 699992590
497, 400003030, 399993159
498, 700002463, 699992592
499, 400003032, 399993161
500, 700002465, 699992594
501, 400003034, 399993163
502, 700002467, 699992596
503, 400003036, 399993165
504, 700002469, 699992598
505, 400003038, 399993167
506, 700002471, 699992600
507, 400003040, 399993169
508, 700002473, 699992602
509, 400003042, 399993171
510, 700002475, 699992604
511, 400003044, 399993173
512, 700002477, 699992606
513, 400003046, 399993175
514, 700002479, 699992608
515, 400003048, 399993177
516, 700002481, 699992610
517, 400003050, 399993179
518, 700002483, 699992612
519, 400003052, 399993181
520, 700002485, 699992614
521, 400003054, 399993183
522, 700002487, 699992616
523, 400003056, 399993185
524, 700002489, 699992618
525, 400003058, 399993187
526, 700002491, 699992620
527, 400003060, 399993189
528, 700002493, 699992622
529, 400003062, 399993191
530, 700002495, 699992624
531, 400003064, 399993193
532, 700002497, 699992626
533, 400003066, 399993195
534, 700002499, 699992628
535, 400003068, 399993197
536, 700002501, 699992630
537, 400003070, 399993199
538, 700002503, 699992632
539, 400003072, 399993201
540, 700002505, 699992634
541, 400003074, 399993203
542, 700002507, 699992636
543, 400003076, 399993205
544, 700002509, 699992638
545, 400003078, 399993207
546, 700002511, 699992640
547, 400003080, 399993209
548, 700002513, 699992642
549, 400003082, 399993211
550, 700002515, 699992644
551, 400003084, 399993213
552, 700002517, 699992646
553, 400003086, 399993215
554, 700002519, 699992648
555, 400003088, 399993217
556, 700002521, 699992650
557, 400003090, 399993219
558, 700002523, 699992652
559, 400003092, 399993221
560, 700002525, 699992654
561, 400003094, 399993223
562, 700002527, 699992656
563, 400003096, 399993225
564, 700002529, 699992658
565, 400003098, 399993227
566, 700002531, 699992660
567, 400003100, 399993229
568, 700002533, 699992662
569, 400003102, 399993231
570, 700002535, 699992664
571, 400003104, 399993233
572, 700002537, 699992666
573, 400003106, 399993235
574, 700002539, 699992668
575, 400003108, 399993237
576, 700002541, 699992670
577, 300000009, 299990138
578, 700002543, 699992672
579, 400003112, 399993241
580, 700002545, 699992674
581, 400003114, 399993243
582, 700002547, 699992676
583, 400003116, 399993245
584, 700002549, 699992678
585, 400003118, 399993247
586, 700002551, 699992680
587, 400003120, 399993249
588, 700002553, 699992682
589, 400003122, 399993251
590, 700002555, 699992684
591, 400003124, 399993253
592, 700002557, 699992686
593, 300000025, 299990154
594, 700002559, 699992688
595, 400003128, 399993257
596, 700002561, 699992690
597, 400003130, 399993259
598, 700002563, 699992692
599, 400003132, 399993261
600, 700002565, 699992694
601, 400003134, 399993263
602, 700002567, 699992696
603, 400003136, 399993265
604, 700002569, 699992698
605, 400003138, 399993267
606, 700002571, 699992700
607, 400003140, 399993269
608, 700002573, 699992702
609, 300000041, 299990170
610, 700002575, 699992704
611, 400003144, 399993273
612, 700002577, 699992706
613, 400003146, 399993275
614, 700002579, 699992708
615, 400003148, 399993277
616, 700002581, 699992710
617, 400003150, 399993279
618, 700002583, 699992712
619, 400003152, 399993281
620, 700002585, 699992714
621, 400003154, 399993283
622, 700002587, 699992716
623, 400003156, 399993285
624, 700002589, 699992718
625, 300000057, 299990186
626, 700002591, 699992720
627, 400003160, 399993289
628, 700002593, 699992722
629, 400003162, 399993291
630, 700002595, 699992724
631, 400003164, 399993293
632, 700002597, 699992726
633, 400003166, 399993295
634, 700002599, 699992728
635, 400003168, 399993297
636, 700002601, 699992730
637, 400003170, 399993299
638, 700002603, 699992732
639, 400003172, 399993301
640, 700002605, 699992734
641, 400003174, 399993303
642, 700002607, 699992736
643, 400003176, 399993305
644, 700002609, 699992738
645, 400003178, 399993307
646, 700002611, 699992740
647, 300000079, 299990208
648, 700002613, 699992742
649, 400003182, 399993311
650, 700002615, 699992744
651, 400003184, 399993313
652, 700002617, 699992746
653, 400003186, 399993315
654, 700002619, 699992748
655, 400003188, 399993317
656, 700002621, 699992750
657, 400003190, 399993319
658, 700002623, 699992752
659, 400003192, 399993321
660, 700002625, 699992754
661, 400003194, 399993323
662, 700002627, 699992756
663, 300000095, 299990224
664, 700002629, 699992758
665, 400003198, 399993327
666, 700002631, 699992760
667, 400003200, 399993329
668, 700002633, 699992762
669, 400003202, 399993331
670, 700002635, 699992764
671, 400003204, 399993333
672, 700002637, 699992766
673, 400003206, 399993335
674, 700002639, 699992768
675, 400003208, 399993337
676, 700002641, 699992770
677, 400003210, 399993339
678, 700002643, 699992772
679, 300000111, 299990240
680, 700002645, 699992774
681, 400003214, 399993343
682, 700002647, 699992776
683, 400003216, 399993345
684, 700002649, 699992778
685, 400003218, 399993347
686, 700002651, 699992780
687, 400003220, 399993349
688, 700002653, 699992782
689, 400003222, 399993351
690, 700002655, 699992784
691, 400003224, 399993353
692, 700002657, 699992786
693, 400003226, 399993355
694, 700002659, 699992788
695, 400003228, 399993357
696, 700002661, 699992790
697, 300000129, 299990258
698, 700002663, 699992792
699, 400003232, 399993361
700, 700002665, 699992794
701, 400003234, 399993363
702, 700002667, 699992796
703, 400003236, 399993365
704, 700002669, 699992798
705, 400003238, 399993367
706, 700002671, 699992800
707, 400003240, 399993369
708, 700002673, 699992802
709, 400003242, 399993371
710, 700002675, 699992804
711, 400003244, 399993373
712, 700002677, 699992806
713, 300000145, 299990274
714, 700002679, 699992808
715, 400003248, 399993377
716, 700002681, 699992810
717, 300000149, 299990278
718, 700002683, 699992812
719, 400003252, 399993381
720, 700002685, 699992814
721, 400003254, 399993383
722, 700002687, 699992816
723, 400003256, 399993385
724, 700002689, 699992818
725, 400003258, 399993387
726, 700002691, 699992820
727, 400003260, 399993389
728, 700002693, 699992822
729, 300000161, 299990290
730, 700002695, 699992824
731, 400003264, 399993393
732, 700002697, 699992826
733, 300000165, 299990294
734, 700002699, 699992828
735, 400003268, 399993397
736, 700002701, 699992830
737, 400003270, 399993399
738, 700002703, 699992832
739, 400003272, 399993401
740, 700002705, 699992834
741, 400003274, 399993403
742, 700002707, 699992836
743, 400003276, 399993405
744, 700002709, 699992838
745, 400003278, 399993407
746, 700002711, 699992840
747, 400003280, 399993409
748, 700002713, 699992842
749, 400003282, 399993411
750, 700002715, 699992844
751, 400003284, 399993413
752, 700002717, 699992846
753, 400003286, 399993415
754, 700002719, 699992848
755, 400003288, 399993417
756, 700002721, 699992850
757, 300000189, 299990318
758, 700002723, 699992852
759, 400003292, 399993421
760, 700002725, 699992854
761, 400003294, 399993423
762, 700002727, 699992856
763, 400003296, 399993425
764, 700002729, 699992858
765, 400003298, 399993427
766, 700002731, 699992860
767, 300000199, 299990328
768, 700002733, 699992862
769, 400003302, 399993431
770, 700002735, 699992864
771, 400003304, 399993433
772, 700002737, 699992866
773, 300000205, 299990334
774, 700002739, 699992868
775, 400003308, 399993437
776, 700002741, 699992870
777, 400003310, 399993439
778, 700002743, 699992872
779, 400003312, 399993441
780, 700002745, 699992874
781, 300000213, 299990342
782, 700002747, 699992876
783, 300000215, 299990344
784, 700002749, 699992878
785, 400003318, 399993447
786, 700002751, 699992880
787, 300000219, 299990348
788, 700002753, 699992882
789, 300000221, 299990350
790, 700002755, 699992884
791, 400003324, 399993453
792, 700002757, 699992886
793, 400003326, 399993455
794, 700002759, 699992888
795, 400003328, 399993457
796, 700002761, 699992890
797, 300000229, 299990358
798, 700002763, 699992892
799, 400003332, 399993461
800, 700002765, 699992894
801, 400003334, 399993463
802, 700002767, 699992896
803, 400003336, 399993465
804, 700002769, 699992898
805, 400003338, 399993467
806, 700002771, 699992900
807, 400003340, 399993469
808, 700002773, 699992902
809, 400003342, 399993471
810, 700002775, 699992904
811, 300000243, 299990372
812, 700002777, 699992906
813, 300000245, 299990374
814, 700002779, 699992908
815, 400003348, 399993477
816, 700002781, 699992910
817, 300000249, 299990378
818, 700002783, 699992912
819, 400003352, 399993481
820, 700002785, 699992914
821, 400003354, 399993483
822, 700002787, 699992916
823, 400003356, 399993485
824, 700002789, 699992918
825, 400003358, 399993487
826, 700002791, 699992920
827, 300000259, 299990388
828, 700002793, 699992922
829, 400003362, 399993491
830, 700002795, 699992924
831, 400003364, 399993493
832, 700002797, 699992926
833, 300000265, 299990394
834, 700002799, 699992928
835, 400003368, 399993497
836, 700002801, 699992930
837, 300000269, 299990398
838, 700002803, 699992932
839, 400003372, 399993501
840, 700002805, 699992934
841, 300000273, 299990402
842, 700002807, 699992936
843, 300000275, 299990404
844, 700002809, 699992938
845, 300000277, 299990406
846, 700002811, 699992940
847, 400003380, 399993509
848, 700002813, 699992942
849, 400003382, 399993511
850, 700002815, 699992944
851, 300000283, 299990412
852, 700002817, 699992946
853, 400003386, 399993515
854, 700002819, 699992948
855, 400003388, 399993517
856, 700002821, 699992950
857, 300000289, 299990418
858, 700002823, 699992952
859, 400003392, 399993521
860, 700002825, 699992954
861, 300000293, 299990422
862, 700002827, 699992956
863, 400003396, 399993525
864, 700002829, 699992958
865, 400003398, 399993527
866, 700002831, 699992960
867, 300000299, 299990428
868, 700002833, 699992962
869, 400003402, 399993531
870, 700002835, 699992964
871, 300000303, 299990432
872, 700002837, 699992966
873, 300000305, 299990434
874, 700002839, 699992968
875, 400003408, 399993537
876, 700002841, 699992970
877, 300000309, 299990438
878, 700002843, 699992972
879, 400003412, 399993541
880, 700002845, 699992974
881, 300000313, 299990442
882, 700002847, 699992976
883, 400003416, 399993545
884, 700002849, 699992978
885, 400003418, 399993547
886, 700002851, 699992980
887, 300000319, 299990448
888, 700002853, 699992982
889, 400003422, 399993551
890, 700002855, 699992984
891, 400003424, 399993553
892, 700002857, 699992986
893, 300000325, 299990454
894, 700002859, 699992988
895, 400003428, 399993557
896, 700002861, 699992990
897, 300000329, 299990458
898, 700002863, 699992992
899, 400003432, 399993561
900, 700002865, 699992994
901, 300000333, 299990462
902, 700002867, 699992996
903, 300000335, 299990464
904, 700002869, 699992998
905, 400003438, 399993567
906, 700002871, 699993000
907, 300000339, 299990468
908, 700002873, 699993002
909, 400003442, 399993571
910, 700002875, 699993004
911, 300000343, 299990472
912, 700002877, 699993006
913, 400003446, 399993575
914, 700002879, 699993008
915, 300000347, 299990476
916, 700002881, 699993010
917, 300000349, 299990478
918, 700002883, 699993012
919, 400003452, 399993581
920, 700002885, 699993014
921, 300000353, 299990482
922, 700002887, 699993016
923, 300000355, 299990484
924, 700002889, 699993018
925, 400003458, 399993587
926, 700002891, 699993020
927, 300000359, 299990488
928, 700002893, 699993022
929, 400003462, 399993591
930, 700002895, 699993024
931, 300000363, 299990492
932, 700002897, 699993026
933, 400003466, 399993595
934, 700002899, 699993028
935, 300000367, 299990496
936, 700002901, 699993030
937, 300000369, 299990498
938, 700002903, 699993032
939, 300000371, 299990500
940, 700002905, 699993034
941, 300000373, 299990502
942, 700002907, 699993036
943, 300000375, 299990504
944, 700002909, 699993038
945, 400003478, 399993607
946, 700002911, 699993040
947, 300000379, 299990508
948, 700002913, 699993042
949, 400003482, 399993611
950, 700002915, 699993044
951, 300000383, 299990512
952, 700002917, 699993046
953, 300000385, 299990514
954, 700002919, 699993048
955, 400003488, 399993617
956, 700002921, 699993050
957, 300000389, 299990518
958, 700002923, 699993052
959, 300000391, 299990520
960, 700002925, 699993054
961, 300000393, 299990522
962, 700002927, 699993056
963, 400003496, 399993625
964, 700002929, 699993058
965, 300000397, 299990526
966, 700002931, 699993060
967, 300000399, 299990528
968, 700002933, 699993062
969, 400003502, 399993631
970, 700002935, 699993064
971, 300000403, 299990532
972, 700002937, 699993066
973, 400003506, 399993635
974, 700002939, 699993068
975, 300000407, 299990536
976, 700002941, 699993070
977, 300000409, 299990538
978, 700002943, 699993072
979, 400003512, 399993641
980, 700002945, 699993074
981, 300000413, 299990542
982, 700002947, 699993076
983, 300000415, 299990544
984, 700002949, 699993078
985, 300000417, 299990546
986, 700002951, 699993080
987, 400003520, 399993649
988, 700002953, 699993082
989, 400003522, 399993651
990, 700002955, 699993084
991, 300000423, 299990552
992, 700002957, 699993086
993, 300000425, 299990554
994, 700002959, 699993088
995, 400003528, 399993657
996, 700002961, 699993090
997, 300000429, 299990558
998, 700002963, 699993092
999, 300000431, 299990560
1000, 700002965, 699993094
1001, 300000433, 299990562
1002, 700002967, 699993096
1003, 400003536, 399993665
1004, 700002969, 699993098
1005, 300000437, 299990566
1006, 700002971, 699993100
1007, 300000439, 299990568
1008, 700002973, 699993102
1009, 400003542, 399993671
1010, 700002975, 699993104
1011, 300000443, 299990572
1012, 700002977, 699993106
1013, 300000445, 299990574
1014, 700002979, 699993108
1015, 300000447, 299990576
1016, 700002981, 699993110
1017, 400003550, 399993679
1018, 700002983, 699993112
1019, 400003552, 399993681
1020, 700002985, 699993114
1021, 300000453, 299990582
1022, 700002987, 699993116
1023, 300000455, 299990584
1024, 700002989, 699993118
1025, 300000457, 299990586
1026, 700002991, 699993120
1027, 300000459, 299990588
1028, 700002993, 699993122
1029, 300000461, 299990590
1030, 700002995, 699993124
1031, 300000463, 299990592
1032, 700002997, 699993126
1033, 400003566, 399993695
1034, 700002999, 699993128
1035, 300000467, 299990596
1036, 700003001, 699993130
1037, 300000469, 299990598
1038, 700003003, 699993132
1039, 400003572, 399993701
